status,paid_only,is_favor,frequency,progress,stat_question_id,stat_question__article__live,stat_question__article__slug,stat_question__article__has_video_solution,stat_question__title,stat_question__title_slug,stat_question__hide,stat_total_acs,stat_total_submitted,stat_frontend_question_id,stat_is_new_question,difficulty_level
,False,False,0,0,1802,,,,Number of Students Unable to Eat Lunch,number-of-students-unable-to-eat-lunch,False,21178,31299,1700,False,1
,False,False,0,0,1800,True,concatenation-of-consecutive-binary-numbers,False,Concatenation of Consecutive Binary Numbers,concatenation-of-consecutive-binary-numbers,False,29300,56107,1680,False,2
,False,False,0,0,1799,,,,Minimum Incompatibility,minimum-incompatibility,False,4895,13605,1681,False,3
,False,False,0,0,1798,True,max-number-of-k-sum-pairs,False,Max Number of K-Sum Pairs,max-number-of-k-sum-pairs,False,41178,76934,1679,False,2
,False,False,0,0,1797,,,,Goal Parser Interpretation,goal-parser-interpretation,False,66387,78116,1678,False,1
,True,False,0,0,1796,,,,Correct a Binary Tree,correct-a-binary-tree,False,6187,8250,1660,False,2
,False,False,0,0,1794,True,minimize-deviation-in-array,False,Minimize Deviation in Array,minimize-deviation-in-array,False,16759,34870,1675,False,3
,False,False,0,0,1793,,,,Minimum Moves to Make Array Complementary,minimum-moves-to-make-array-complementary,False,4699,12887,1674,False,2
,False,False,0,0,1792,True,find-the-most-competitive-subsequence,False,Find the Most Competitive Subsequence,find-the-most-competitive-subsequence,False,33712,73149,1673,False,2
,False,False,0,0,1791,,,,Richest Customer Wealth,richest-customer-wealth,False,146303,165930,1672,False,1
,True,False,0,0,1790,,,,Lowest Common Ancestor of a Binary Tree III,lowest-common-ancestor-of-a-binary-tree-iii,False,33773,43909,1650,False,2
,False,False,0,0,1789,,,,Delivering Boxes from Storage to Ports,delivering-boxes-from-storage-to-ports,False,2699,7514,1687,False,3
,False,False,0,0,1788,,,,Stone Game VI,stone-game-vi,False,7405,14324,1686,False,2
,False,False,0,0,1787,,,,Sum of Absolute Differences in a Sorted Array,sum-of-absolute-differences-in-a-sorted-array,False,13403,21013,1685,False,2
,False,False,0,0,1786,,,,Count the Number of Consistent Strings,count-the-number-of-consistent-strings,False,54014,66092,1684,False,1
,False,False,0,0,1784,,,,Minimum Initial Energy to Finish Tasks,minimum-initial-energy-to-finish-tasks,False,9191,16706,1665,False,3
,False,False,0,0,1783,,,,Ways to Make a Fair Array,ways-to-make-a-fair-array,False,17704,28497,1664,False,2
,False,False,0,0,1782,True,smallest-string-with-a-given-numeric-value,False,Smallest String With A Given Numeric Value,smallest-string-with-a-given-numeric-value,False,33728,52471,1663,False,2
,False,False,0,0,1781,False,check-if-two-string-arrays-are-equivalent,False,Check If Two String Arrays are Equivalent,check-if-two-string-arrays-are-equivalent,False,101519,123732,1662,False,1
,True,False,0,0,1780,,,,Lowest Common Ancestor of a Binary Tree II,lowest-common-ancestor-of-a-binary-tree-ii,False,16127,28193,1644,False,2
,False,False,0,0,1778,,,,Maximize Grid Happiness,maximize-grid-happiness,False,2908,8040,1659,False,3
,False,False,0,0,1777,True,determine-if-two-strings-are-close,False,Determine if Two Strings Are Close,determine-if-two-strings-are-close,False,34448,62884,1657,False,2
,False,False,0,0,1776,True,minimum-operations-to-reduce-x-to-zero,False,Minimum Operations to Reduce X to Zero,minimum-operations-to-reduce-x-to-zero,False,36602,109885,1658,False,2
,False,False,0,0,1775,,,,Design an Ordered Stream,design-an-ordered-stream,False,22980,27846,1656,False,1
,True,False,0,0,1774,,,,Add Two Polynomials Represented as Linked Lists,add-two-polynomials-represented-as-linked-lists,False,2704,5122,1634,False,2
,False,False,0,0,1772,True,create-sorted-array-through-instructions,False,Create Sorted Array through Instructions,create-sorted-array-through-instructions,False,18112,49017,1649,False,3
,False,False,0,0,1771,,,,Sell Diminishing-Valued Colored Balls,sell-diminishing-valued-colored-balls,False,13051,41571,1648,False,2
,False,False,0,0,1770,,,,Minimum Deletions to Make Character Frequencies Unique,minimum-deletions-to-make-character-frequencies-unique,False,39842,71411,1647,False,2
,False,False,0,0,1769,True,get-maximum-in-generated-array,False,Get Maximum in Generated Array,get-maximum-in-generated-array,False,38970,74608,1646,False,1
,True,False,0,0,1768,,,,Design an Expression Tree With Evaluate Function,design-an-expression-tree-with-evaluate-function,False,6132,7569,1628,False,2
,False,False,0,0,1767,,,,Design Front Middle Back Queue,design-front-middle-back-queue,False,10033,18363,1670,False,2
,False,False,0,0,1766,,,,Minimum Number of Removals to Make Mountain Array,minimum-number-of-removals-to-make-mountain-array,False,7683,17410,1671,False,3
,False,False,0,0,1765,,,,Merge In Between Linked Lists,merge-in-between-linked-lists,False,31611,42233,1669,False,2
,False,False,0,0,1764,,,,Maximum Repeating Substring,maximum-repeating-substring,False,15933,41100,1668,False,1
,False,False,0,0,1762,True,furthest-building-you-can-reach,False,Furthest Building You Can Reach,furthest-building-you-can-reach,False,32602,74973,1642,False,2
,False,False,0,0,1761,True,count-sorted-vowel-strings,False,Count Sorted Vowel Strings,count-sorted-vowel-strings,False,62531,83361,1641,False,2
,False,False,0,0,1760,True,check-array-formation-through-concatenation,False,Check Array Formation Through Concatenation,check-array-formation-through-concatenation,False,59198,106696,1640,False,1
,False,False,0,0,1758,,,,Distribute Repeating Integers,distribute-repeating-integers,False,5598,13825,1655,False,3
,False,False,0,0,1757,,,,Minimum Jumps to Reach Home,minimum-jumps-to-reach-home,False,11501,46208,1654,False,2
,False,False,0,0,1756,,,,Minimum Deletions to Make String Balanced,minimum-deletions-to-make-string-balanced,False,10804,20477,1653,False,2
,False,False,0,0,1755,,,,Defuse the Bomb,defuse-the-bomb,False,17555,29032,1652,False,1
,False,False,0,0,1753,True,path-with-minimum-effort,False,Path With Minimum Effort,path-with-minimum-effort,False,51558,102140,1631,False,2
,False,False,0,0,1752,,,,Arithmetic Subarrays,arithmetic-subarrays,False,21170,27274,1630,False,2
,False,False,0,0,1751,True,slowest-key,False,Slowest Key,slowest-key,False,38823,65785,1629,False,1
,True,False,0,0,1750,,,,Check If Two Expression Trees are Equivalent,check-if-two-expression-trees-are-equivalent,False,3522,5053,1612,False,2
,False,False,0,0,1748,,,,Best Team With No Conflicts,best-team-with-no-conflicts,False,13630,34421,1626,False,2
,False,False,0,0,1747,,,,Lexicographically Smallest String After Applying Operations,lexicographically-smallest-string-after-applying-operations,False,8615,13097,1625,False,2
,False,False,0,0,1746,,,,Largest Substring Between Two Equal Characters,largest-substring-between-two-equal-characters,False,23182,39475,1624,False,1
,True,False,0,0,1745,True,find-nearest-right-node-in-binary-tree,True,Find Nearest Right Node in Binary Tree,find-nearest-right-node-in-binary-tree,False,11092,15069,1602,False,2
,False,False,0,0,1744,,,,Number of Ways to Form a Target String Given a Dictionary,number-of-ways-to-form-a-target-string-given-a-dictionary,False,4595,11290,1639,False,3
,False,False,0,0,1743,,,,Count Substrings That Differ by One Character,count-substrings-that-differ-by-one-character,False,10890,15229,1638,False,2
,False,False,0,0,1742,,,,Widest Vertical Area Between Two Points Containing No Points,widest-vertical-area-between-two-points-containing-no-points,False,19878,23642,1637,False,2
,False,False,0,0,1741,,,,Sort Array by Increasing Frequency,sort-array-by-increasing-frequency,False,32491,48243,1636,False,1
,False,False,0,0,1740,,,,Count Subtrees With Max Distance Between Cities,count-subtrees-with-max-distance-between-cities,False,4789,7486,1617,False,3
,False,False,0,0,1739,,,,Split Two Strings to Make Palindrome,split-two-strings-to-make-palindrome,False,13390,43186,1616,False,2
,False,False,0,0,1738,,,,Maximal Network Rank,maximal-network-rank,False,22241,40875,1615,False,2
,False,False,0,0,1737,,,,Maximum Nesting Depth of the Parentheses,maximum-nesting-depth-of-the-parentheses,False,52570,63553,1614,False,1
,True,False,0,0,1736,,,,Build Binary Expression Tree From Infix Expression,build-binary-expression-tree-from-infix-expression,False,4061,6842,1597,False,3
,False,False,0,0,1733,,,,Maximum Number of Visible Points,maximum-number-of-visible-points,False,12486,37688,1610,False,3
,False,False,0,0,1732,,,,Minimum One Bit Operations to Make Integers Zero,minimum-one-bit-operations-to-make-integers-zero,False,5593,9313,1611,False,3
,False,False,0,0,1731,,,,Even Odd Tree,even-odd-tree,False,22172,42413,1609,False,2
,False,False,0,0,1730,,,,Special Array With X Elements Greater Than or Equal X,special-array-with-x-elements-greater-than-or-equal-x,False,23053,37623,1608,False,1
,True,False,0,0,1729,True,binary-search-tree-iterator-ii,False,Binary Search Tree Iterator II,binary-search-tree-iterator-ii,False,4342,6529,1586,False,2
,False,False,0,0,1728,,,,Fancy Sequence,fancy-sequence,False,5086,34196,1622,False,3
,False,False,0,0,1727,,,,Cat and Mouse II,cat-and-mouse-ii,False,3447,8348,1728,False,3
,False,False,0,0,1726,,,,Coordinate With Maximum Network Quality,coordinate-with-maximum-network-quality,False,5503,14941,1620,False,2
,False,False,0,0,1725,,,,Number of Sets of K Non-Overlapping Line Segments,number-of-sets-of-k-non-overlapping-line-segments,False,5339,12699,1621,False,2
,False,False,0,0,1723,,,,Maximum Number of Achievable Transfer Requests,maximum-number-of-achievable-transfer-requests,False,6220,12846,1601,False,3
,False,False,0,0,1722,,,,Throne Inheritance,throne-inheritance,False,9579,15481,1600,False,2
,False,False,0,0,1721,,,,Maximum Profit of Operating a Centennial Wheel,maximum-profit-of-operating-a-centennial-wheel,False,8770,20053,1599,False,2
,False,False,0,0,1720,,,,Crawler Log Folder,crawler-log-folder,False,28029,43854,1598,False,1
,True,False,0,0,1719,,,,Put Boxes Into the Warehouse II,put-boxes-into-the-warehouse-ii,False,2362,3718,1580,False,2
,False,False,0,0,1717,,,,Minimum Cost to Connect Two Groups of Points,minimum-cost-to-connect-two-groups-of-points,False,4994,11331,1595,False,3
,False,False,0,0,1716,,,,Maximum Non Negative Product in a Matrix,maximum-non-negative-product-in-a-matrix,False,13299,40670,1594,False,2
,False,False,0,0,1715,,,,Split a String Into the Max Number of Unique Substrings,split-a-string-into-the-max-number-of-unique-substrings,False,14347,27995,1593,False,2
,False,False,0,0,1714,,,,Rearrange Spaces Between Words,rearrange-spaces-between-words,False,23212,53099,1592,False,1
,True,False,0,0,1713,True,dot-product-of-two-sparse-vectors,False,Dot Product of Two Sparse Vectors,dot-product-of-two-sparse-vectors,False,57290,63041,1570,False,2
,False,False,0,0,1711,,,,Find Valid Matrix Given Row and Column Sums,find-valid-matrix-given-row-and-column-sums,False,16426,21007,1605,False,2
,False,False,0,0,1710,,,,Find Servers That Handled Most Number of Requests,find-servers-that-handled-most-number-of-requests,False,4598,11917,1606,False,3
,False,False,0,0,1709,,,,Alert Using Same Key-Card Three or More Times in a One Hour Period,alert-using-same-key-card-three-or-more-times-in-a-one-hour-period,False,9210,20935,1604,False,2
,False,False,0,0,1708,,,,Design Parking System,design-parking-system,False,76094,87919,1603,False,1
,False,False,0,0,1707,,,,Check If String Is Transformable With Substring Sort Operations,check-if-string-is-transformable-with-substring-sort-operations,False,5207,10737,1585,False,3
,False,False,0,0,1706,,,,Min Cost to Connect All Points,min-cost-to-connect-all-points,False,20394,35948,1584,False,2
,False,False,0,0,1705,,,,Count Unhappy Friends,count-unhappy-friends,False,12100,21880,1583,False,2
,False,False,0,0,1704,,,,Special Positions in a Binary Matrix,special-positions-in-a-binary-matrix,False,24702,38415,1582,False,1
,True,False,0,0,1703,True,put-boxes-into-the-warehouse-i,False,Put Boxes Into the Warehouse I,put-boxes-into-the-warehouse-i,False,8819,13718,1564,False,2
,False,False,0,0,1701,,,,Remove Max Number of Edges to Keep Graph Fully Traversable,remove-max-number-of-edges-to-keep-graph-fully-traversable,False,7933,16704,1579,False,3
,False,False,0,0,1700,,,,Minimum Deletion Cost to Avoid Repeating Letters,minimum-deletion-cost-to-avoid-repeating-letters,False,38242,62485,1578,False,2
,False,False,0,0,1699,,,,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,False,12950,33712,1577,False,2
,False,False,0,0,1698,,,,Replace All ?'s to Avoid Consecutive Repeating Characters,replace-all-s-to-avoid-consecutive-repeating-characters,False,34657,68586,1576,False,1
,True,False,0,0,1697,,,,Strings Differ by One Character,strings-differ-by-one-character,False,3070,4777,1554,False,2
,False,False,0,0,1696,,,,Strange Printer II,strange-printer-ii,False,4139,7380,1591,False,3
,False,False,0,0,1695,,,,Maximum Sum Obtained of Any Permutation,maximum-sum-obtained-of-any-permutation,False,9474,26606,1589,False,2
,False,False,0,0,1694,,,,Make Sum Divisible by P,make-sum-divisible-by-p,False,11810,43011,1590,False,2
,False,False,0,0,1693,,,,Sum of All Odd Length Subarrays,sum-of-all-odd-length-subarrays,False,58102,70856,1588,False,1
,False,False,0,0,1692,,,,Number of Ways to Reorder Array to Get Same BST,number-of-ways-to-reorder-array-to-get-same-bst,False,6844,13682,1569,False,3
,False,False,0,0,1691,,,,Minimum Number of Days to Disconnect Island,minimum-number-of-days-to-disconnect-island,False,6398,12814,1568,False,3
,False,False,0,0,1690,,,,Maximum Length of Subarray With Positive Product,maximum-length-of-subarray-with-positive-product,False,15258,40191,1567,False,2
,False,False,0,0,1689,,,,Detect Pattern of Length M Repeated K or More Times,detect-pattern-of-length-m-repeated-k-or-more-times,False,19586,45400,1566,False,1
,True,False,0,0,1687,,,,The Most Similar Path in a Graph,the-most-similar-path-in-a-graph,False,8696,15703,1548,False,3
,False,False,0,0,1685,,,,Stone Game V,stone-game-v,False,10045,25010,1563,False,3
,False,False,0,0,1684,,,,Find Latest Group of Size M,find-latest-group-of-size-m,False,10673,26589,1562,False,2
,False,False,0,0,1683,,,,Maximum Number of Coins You Can Get,maximum-number-of-coins-you-can-get,False,31207,40292,1561,False,2
,False,False,0,0,1682,,,,Most Visited Sector in  a Circular Track,most-visited-sector-in-a-circular-track,False,17009,29558,1560,False,1
,True,False,0,0,1681,,,,Guess the Majority in a Hidden Array,guess-the-majority-in-a-hidden-array,False,975,1580,1538,False,2
,False,False,0,0,1680,,,,Count All Possible Routes,count-all-possible-routes,False,7557,13142,1575,False,3
,False,False,0,0,1679,,,,Shortest Subarray to be Removed to Make Array Sorted,shortest-subarray-to-be-removed-to-make-array-sorted,False,13265,38614,1574,False,2
,False,False,0,0,1678,,,,Number of Ways to Split a String,number-of-ways-to-split-a-string,False,14206,45331,1573,False,2
,False,False,0,0,1677,,,,Matrix Diagonal Sum,matrix-diagonal-sum,False,62520,80007,1572,False,1
,False,False,0,0,1676,,,,Minimum Number of Days to Eat N Oranges,minimum-number-of-days-to-eat-n-oranges,False,17403,55682,1553,False,3
,False,False,0,0,1675,,,,Magnetic Force Between Two Balls,magnetic-force-between-two-balls,False,16474,32267,1552,False,2
,False,False,0,0,1674,True,minimum-operations-to-make-array-equal,False,Minimum Operations to Make Array Equal,minimum-operations-to-make-array-equal,False,54545,67734,1551,False,2
,True,False,0,0,1672,,,,Find the Index of the Large Integer,find-the-index-of-the-large-integer,False,2619,4827,1533,False,2
,False,False,0,0,1669,,,,Minimum Cost to Cut a Stick,minimum-cost-to-cut-a-stick,False,14286,26473,1547,False,3
,False,False,0,0,1668,,,,Find Longest Awesome Substring,find-longest-awesome-substring,False,6970,17964,1542,False,3
,False,False,0,0,1667,,,,Find Kth Bit in Nth Binary String,find-kth-bit-in-nth-binary-string,False,17152,29667,1545,False,2
,False,False,0,0,1666,,,,Make The String Great,make-the-string-great,False,37580,67375,1544,False,1
,True,False,0,0,1665,True,diameter-of-n-ary-tree,False,Diameter of N-Ary Tree,diameter-of-n-ary-tree,False,11863,16832,1522,False,2
,False,False,0,0,1663,,,,Detect Cycles in 2D Grid,detect-cycles-in-2d-grid,False,11552,25626,1559,False,3
,False,False,0,0,1662,,,,Minimum Numbers of Function Calls to Make Target Array,minimum-numbers-of-function-calls-to-make-target-array,False,12584,19810,1558,False,2
